goods_code,day,qty
566760,20191123,8.0
566760,20191128,8.0
566760,20191224,8.0
566760,20191228,8.0
566802,20191203,8.0
566802,20191221,8.0
566802,20191226,8.0
566802,20191230,8.0
566828,20191118,8.0
566828,20191126,8.0
569293,20191125,8.0
569293,20191209,8.0
569830,20191201,8.0
570119,20191208,8.0
570986,20191107,8.0
570986,20191202,8.0
570986,20191229,8.0
570986,20200103,8.0
570986,20200106,8.0
570986,20200108,8.0
571372,20191112,8.0
571372,20191201,8.0
571554,20191204,8.0
572222,20191231,8.0
572222,20200103,8.0
572404,20191112,8.0
574772,20191217,8.0
574970,20191120,8.0
574970,20191123,8.0
574970,20191127,8.0
575449,20191203,8.0
577742,20191130,8.0
577742,20191201,8.0
577742,20191209,8.0
577742,20200108,8.0
579136,20200105,8.0
579193,20191207,8.0
579607,20191106,8.0
580720,20191108,8.0
582007,20191122,8.0
583765,20191224,8.0
584284,20191124,8.0
584854,20200103,8.0
586057,20200106,8.0
587709,20191202,8.0
587709,20191208,8.0
587725,20191104,8.0
587725,20191106,8.0
587725,20191119,8.0
587725,20191208,8.0
587725,20191226,8.0
587725,20200104,8.0
587725,20200108,8.0
587733,20191108,8.0
587733,20191213,8.0
587733,20191221,8.0
587741,20191111,8.0
587741,20191123,8.0
587741,20191208,8.0
587741,20191222,8.0
587758,20191127,8.0
587758,20191227,8.0
587758,20200101,8.0
587758,20200103,8.0
587766,20191223,8.0
587832,20191101,8.0
587832,20191109,8.0
587832,20191111,8.0
587832,20191207,8.0
587832,20191208,8.0
587832,20191222,8.0
589275,20191103,8.0
589390,20191103,8.0
589390,20200101,8.0
591131,20191102,8.0
591131,20191115,8.0
591131,20191123,8.0
591164,20191213,8.0
591180,20191106,8.0
591180,20191112,8.0
591180,20191119,8.0
591180,20191122,8.0
591180,20191205,8.0
591180,20191211,8.0
591180,20191212,8.0
591180,20191219,8.0
591180,20191223,8.0
591180,20200105,8.0
591354,20191207,8.0
591354,20191208,8.0
592170,20191217,8.0
592204,20191209,8.0
592204,20191216,8.0
592345,20191125,8.0
592394,20191115,8.0
592394,20191213,8.0
592667,20191202,8.0
592667,20191208,8.0
593525,20191114,8.0
596379,20191110,8.0
598235,20191112,8.0
598235,20191207,8.0
598235,20191223,8.0
598235,20200108,8.0
598268,20191218,8.0
598268,20200108,8.0
598888,20191128,8.0
598888,20191205,8.0
598888,20191222,8.0
598888,20191224,8.0
598896,20191221,8.0
598920,20191113,8.0
598920,20191120,8.0
599522,20191104,8.0
599522,20191105,8.0
599522,20191129,8.0
599522,20191210,8.0
599522,20200108,8.0
599530,20191114,8.0
599530,20191130,8.0
599530,20191214,8.0
599621,20191217,8.0
599738,20200107,8.0
600460,20191225,8.0
602607,20191103,8.0
602607,20191208,8.0
602607,20191229,8.0
602615,20191223,8.0
602615,20200101,8.0
603290,20191222,8.0
603290,20200101,8.0
603308,20191214,8.0
603456,20191119,8.0
603456,20191122,8.0
603456,20200102,8.0
603456,20200106,8.0
605311,20191206,8.0
606038,20191106,8.0
606038,20191115,8.0
606038,20191128,8.0
606533,20191117,8.0
606533,20191207,8.0
607051,20191103,8.0
607051,20191217,8.0
607820,20191117,8.0
607853,20191118,8.0
608422,20191227,8.0
608521,20191103,8.0
608521,20191111,8.0
608521,20191209,8.0
608521,20191217,8.0
608521,20191224,8.0
608802,20191102,8.0
608802,20191130,8.0
609198,20191109,8.0
609537,20191106,8.0
609537,20191212,8.0
609545,20191104,8.0
609545,20191215,8.0
611509,20191103,8.0
611509,20191120,8.0
611509,20200103,8.0
612747,20191205,8.0
612747,20191211,8.0
612747,20200102,8.0
613216,20191122,8.0
613695,20191108,8.0
613695,20191221,8.0
613695,20191222,8.0
613695,20191231,8.0
613695,20200101,8.0
613794,20191218,8.0
614057,20191124,8.0
614784,20191128,8.0
615039,20200104,8.0
615229,20191102,8.0
615229,20191110,8.0
615237,20191114,8.0
617233,20191112,8.0
617431,20191207,8.0
617837,20191112,8.0
618157,20191103,8.0
618157,20191113,8.0
618157,20191206,8.0
618157,20200105,8.0
618157,20200106,8.0
619353,20191130,8.0
619353,20191209,8.0
619353,20191229,8.0
619825,20191130,8.0
619924,20191104,8.0
619924,20191212,8.0
619924,20191215,8.0
620120,20191102,8.0
620591,20191103,8.0
621078,20200104,8.0
621094,20191111,8.0
621094,20191216,8.0
621128,20191103,8.0
621128,20191216,8.0
621128,20191227,8.0
621128,20200107,8.0
621946,20191103,8.0
621946,20191113,8.0
622134,20200106,8.0
625079,20191113,8.0
625079,20191224,8.0
625319,20191106,8.0
625319,20191129,8.0
625319,20191223,8.0
625319,20200104,8.0
625319,20200106,8.0
625681,20191102,8.0
625681,20191113,8.0
625681,20191114,8.0
625681,20191123,8.0
625681,20191214,8.0
625681,20191228,8.0
625681,20200106,8.0
625897,20191222,8.0
625897,20191230,8.0
627885,20191104,8.0
628396,20191217,8.0
629196,20191104,8.0
629196,20191130,8.0
629196,20191212,8.0
629196,20191216,8.0
629204,20191118,8.0
630368,20191207,8.0
630780,20191120,8.0
634139,20191218,8.0
635623,20191111,8.0
635771,20191122,8.0
636316,20191231,8.0
636340,20191129,8.0
636340,20191207,8.0
639278,20191119,8.0
639278,20191130,8.0
639278,20191201,8.0
639278,20200104,8.0
639468,20191114,8.0
639468,20191204,8.0
639468,20191214,8.0
639468,20200104,8.0
639856,20191201,8.0
640862,20191222,8.0
640870,20191103,8.0
640870,20191209,8.0
640870,20191219,8.0
640888,20191111,8.0
641621,20191230,8.0
642140,20191114,8.0
642660,20191209,8.0
643510,20191113,8.0
645739,20191115,8.0
645739,20191122,8.0
645770,20191107,8.0
645770,20191119,8.0
647313,20191102,8.0
647396,20191216,8.0
650374,20191109,8.0
650374,20191118,8.0
650374,20191121,8.0
650374,20191213,8.0
650374,20191215,8.0
650374,20200102,8.0
650374,20200106,8.0
652008,20191213,8.0
652404,20191123,8.0
657312,20191115,8.0
657361,20191105,8.0
659417,20191102,8.0
659417,20191205,8.0
659417,20191208,8.0
659417,20191222,8.0
659417,20200101,8.0
659540,20191228,8.0
659789,20191218,8.0
659946,20191031,8.0
660084,20191118,8.0
661421,20191105,8.0
661421,20191106,8.0
661421,20191130,8.0
661421,20191214,8.0
661421,20191227,8.0
661421,20200102,8.0
661439,20191213,8.0
661439,20191230,8.0
661611,20191117,8.0
661611,20191123,8.0
661611,20191209,8.0
661611,20191213,8.0
661611,20191218,8.0
661611,20200101,8.0
662148,20191126,8.0
662148,20191227,8.0
662148,20191228,8.0
662387,20191217,8.0
663575,20191214,8.0
664409,20191205,8.0
664862,20191220,8.0
664870,20191219,8.0
666826,20191103,8.0
669382,20191201,8.0
669382,20191213,8.0
669473,20191105,8.0
669481,20191102,8.0
669481,20191105,8.0
669481,20191221,8.0
671511,20191109,8.0
671511,20191129,8.0
671511,20191218,8.0
671776,20191122,8.0
673194,20191203,8.0
674358,20191107,8.0
674358,20191113,8.0
674358,20191130,8.0
674358,20191228,8.0
674499,20191114,8.0
674705,20191214,8.0
675488,20191101,8.0
675488,20191102,8.0
675488,20200104,8.0
676072,20191112,8.0
676072,20191119,8.0
676072,20191123,8.0
676072,20191201,8.0
676072,20191207,8.0
676072,20191220,8.0
676072,20191229,8.0
677823,20191113,8.0
677823,20191208,8.0
677823,20191219,8.0
677914,20191211,8.0
677948,20191109,8.0
677948,20191113,8.0
678805,20191123,8.0
678805,20191129,8.0
681486,20191123,8.0
681486,20191129,8.0
681486,20191223,8.0
682179,20191123,8.0
682179,20191130,8.0
682179,20191206,8.0
682179,20191222,8.0
683730,20191123,8.0
685529,20191124,8.0
686287,20200107,8.0
687715,20191119,8.0
694158,20191114,8.0
694158,20191230,8.0
695171,20191223,8.0
695205,20191115,8.0
695361,20191103,8.0
695932,20191119,8.0
699942,20191213,8.0
699959,20191113,8.0
699959,20191203,8.0
700088,20191229,8.0
703173,20200103,8.0
703173,20200106,8.0
707000,20191225,8.0
707497,20191031,8.0
707497,20191101,8.0
707497,20191120,8.0
708305,20191212,8.0
708537,20191201,8.0
708891,20191102,8.0
708891,20191112,8.0
709089,20191124,8.0
713131,20191118,8.0
713131,20191207,8.0
713610,20191201,8.0
716829,20191218,8.0
716837,20191201,8.0
716837,20191217,8.0
717587,20191124,8.0
718700,20191221,8.0
719005,20191205,8.0
719005,20191222,8.0
719062,20191111,8.0
719062,20191112,8.0
719062,20191121,8.0
719856,20191208,8.0
720904,20191103,8.0
721035,20191111,8.0
721035,20191112,8.0
721035,20191115,8.0
721035,20191207,8.0
721035,20191210,8.0
721035,20191215,8.0
721035,20200103,8.0
721480,20191120,8.0
721480,20191125,8.0
721480,20191127,8.0
721480,20191203,8.0
721480,20191204,8.0
721480,20191220,8.0
721480,20191226,8.0
721480,20200103,8.0
721514,20191106,8.0
721514,20191117,8.0
721514,20191120,8.0
721514,20191124,8.0
721514,20191128,8.0
721514,20191226,8.0
721514,20200103,8.0
721563,20191111,8.0
721563,20191118,8.0
721563,20191130,8.0
721563,20191208,8.0
721563,20191214,8.0
721571,20191109,8.0
721571,20191120,8.0
721647,20191118,8.0
722066,20191105,8.0
722066,20191119,8.0
722066,20191125,8.0
722066,20191207,8.0
722066,20191218,8.0
722066,20191231,8.0
722066,20200103,8.0
722066,20200104,8.0
722124,20191106,8.0
722124,20191205,8.0
722124,20191207,8.0
722124,20191213,8.0
722124,20191226,8.0
722124,20191231,8.0
722538,20191102,8.0
722538,20191118,8.0
722538,20191124,8.0
722538,20191207,8.0
722579,20191121,8.0
722579,20191225,8.0
722843,20191109,8.0
722843,20191114,8.0
724757,20200108,8.0
725952,20191204,8.0
727172,20191121,8.0
727206,20191118,8.0
732271,20200106,8.0
732305,20191211,8.0
732305,20191214,8.0
732321,20191125,8.0
733246,20191107,8.0
733261,20191112,8.0
733261,20191210,8.0
734806,20191122,8.0
735639,20191114,8.0
735639,20191213,8.0
735639,20191219,8.0
735654,20191124,8.0
735662,20191107,8.0
735662,20191117,8.0
735662,20191129,8.0
735662,20191207,8.0
735662,20191208,8.0
735662,20191228,8.0
735670,20191202,8.0
735670,20200101,8.0
735951,20191206,8.0
735951,20191223,8.0
735977,20200103,8.0
736009,20191101,8.0
736009,20191119,8.0
736033,20191115,8.0
736041,20191219,8.0
736256,20191118,8.0
736256,20191129,8.0
736348,20191126,8.0
736348,20191201,8.0
736348,20191202,8.0
736348,20191215,8.0
736348,20191223,8.0
736348,20200102,8.0
737296,20191105,8.0
737296,20191128,8.0
737296,20191229,8.0
737312,20191102,8.0
737312,20191104,8.0
737312,20191105,8.0
737312,20191115,8.0
737346,20191130,8.0
737346,20191207,8.0
737346,20191208,8.0
737346,20191213,8.0
737346,20200101,8.0
737353,20191115,8.0
737692,20191220,8.0
738526,20191102,8.0
738526,20191103,8.0
738526,20191105,8.0
738526,20200106,8.0
738732,20191119,8.0
738732,20191222,8.0
738740,20191230,8.0
741637,20191221,8.0
741959,20191113,8.0
741959,20191203,8.0
741959,20191214,8.0
741959,20200106,8.0
741967,20191128,8.0
741967,20191212,8.0
741967,20200108,8.0
741975,20191118,8.0
741975,20191120,8.0
741975,20191125,8.0
741975,20191128,8.0
741983,20200105,8.0
741991,20191102,8.0
741991,20191107,8.0
741991,20191123,8.0
741991,20191126,8.0
741991,20191219,8.0
741991,20191221,8.0
742585,20191103,8.0
742585,20191125,8.0
742585,20191215,8.0
744292,20191101,8.0
744631,20191226,8.0
745166,20191125,8.0
745166,20191218,8.0
745166,20191223,8.0
745638,20200104,8.0
745638,20200107,8.0
745653,20191215,8.0
745778,20191204,8.0
746248,20191215,8.0
746263,20191119,8.0
746263,20191231,8.0
746263,20200105,8.0
746362,20191102,8.0
747725,20191218,8.0
747725,20191220,8.0
747725,20191226,8.0
747725,20200101,8.0
747758,20191109,8.0
747758,20191111,8.0
747758,20191204,8.0
748780,20191113,8.0
749192,20191111,8.0
749192,20191114,8.0
749291,20191207,8.0
749291,20191208,8.0
749929,20191113,8.0
749929,20191123,8.0
749929,20191208,8.0
749929,20191230,8.0
749937,20191229,8.0
750760,20191114,8.0
751081,20191106,8.0
751081,20191126,8.0
751180,20191113,8.0
756478,20191117,8.0
756478,20191126,8.0
756478,20200104,8.0
756478,20200106,8.0
758961,20191115,8.0
758961,20191218,8.0
759035,20191227,8.0
759183,20191125,8.0
759183,20191203,8.0
759209,20191112,8.0
759209,20191130,8.0
761916,20191111,8.0
761924,20191101,8.0
761924,20191105,8.0
761924,20191118,8.0
761924,20191213,8.0
762039,20191112,8.0
763128,20191129,8.0
763128,20191207,8.0
763128,20191212,8.0
763128,20191214,8.0
763128,20200108,8.0
763250,20200104,8.0
764142,20191125,8.0
764944,20191207,8.0
765024,20191208,8.0
765685,20191119,8.0
766568,20191111,8.0
766568,20191114,8.0
766576,20191101,8.0
766576,20191112,8.0
766618,20191105,8.0
766618,20191112,8.0
766618,20191114,8.0
766626,20191110,8.0
766634,20191104,8.0
766659,20191111,8.0
766956,20191108,8.0
766956,20200102,8.0
766956,20200105,8.0
766972,20191102,8.0
766972,20191103,8.0
766972,20191208,8.0
766972,20191214,8.0
766972,20191227,8.0
766972,20191228,8.0
766998,20191123,8.0
767079,20191207,8.0
767095,20191109,8.0
767111,20191203,8.0
767111,20191209,8.0
767640,20191129,8.0
767715,20191119,8.0
767962,20191112,8.0
768648,20191102,8.0
768648,20191108,8.0
776856,20191101,8.0
776856,20191107,8.0
776864,20191031,8.0
781153,20191126,8.0
781153,20191211,8.0
781153,20200102,8.0
781161,20191103,8.0
784793,20191106,8.0
784793,20191110,8.0
785907,20200101,8.0
791947,20191204,8.0
791947,20191212,8.0
791947,20191222,8.0
793471,20200102,8.0
802785,20191208,8.0
802785,20191229,8.0
802900,20191113,8.0
804559,20191114,8.0
804559,20191201,8.0
804559,20191208,8.0
804898,20191103,8.0
805754,20191101,8.0
805754,20191107,8.0
805754,20191209,8.0
806620,20191128,8.0
812396,20191113,8.0
812396,20191208,8.0
812404,20191218,8.0
812552,20191120,8.0
812552,20191122,8.0
815563,20191101,8.0
815563,20191105,8.0
815563,20191206,8.0
817726,20191106,8.0
817726,20191130,8.0
817726,20191204,8.0
817726,20191209,8.0
818765,20191120,8.0
819607,20200104,8.0
824599,20191112,8.0
824789,20191031,8.0
824789,20191107,8.0
824789,20191121,8.0
824789,20191218,8.0
824789,20200107,8.0
825307,20191125,8.0
826438,20191117,8.0
826602,20200101,8.0
826602,20200102,8.0
827634,20191101,8.0
827659,20191121,8.0
827659,20191124,8.0
827659,20191127,8.0
827659,20191207,8.0
827659,20191219,8.0
827659,20191220,8.0
827659,20191222,8.0
827659,20191223,8.0
827659,20200101,8.0
830224,20191110,8.0
830224,20191111,8.0
830224,20191209,8.0
830224,20191214,8.0
830224,20200103,8.0
831818,20191127,8.0
831818,20191130,8.0
834093,20191217,8.0
834135,20191224,8.0
834689,20191205,8.0
834689,20191208,8.0
834689,20191213,8.0
834689,20191228,8.0
834689,20191229,8.0
834689,20200102,8.0
834689,20200103,8.0
835017,20191110,8.0
835017,20191111,8.0
835702,20191102,8.0
835702,20191130,8.0
835702,20191231,8.0
835769,20191205,8.0
835769,20191230,8.0
835843,20191102,8.0
835843,20191103,8.0
835843,20191111,8.0
835843,20191119,8.0
835843,20200106,8.0
844373,20191110,8.0
844373,20191122,8.0
844373,20191215,8.0
844373,20200101,8.0
847384,20191123,8.0
848077,20191104,8.0
848093,20191201,8.0
848093,20191208,8.0
848127,20191107,8.0
848127,20191129,8.0
851170,20191105,8.0
851170,20191106,8.0
851170,20191124,8.0
851170,20191125,8.0
851170,20191220,8.0
851170,20191231,8.0
851170,20200103,8.0
851170,20200105,8.0
851238,20191107,8.0
851238,20191229,8.0
851238,20200106,8.0
851238,20200108,8.0
851279,20191117,8.0
851279,20191127,8.0
851279,20191129,8.0
851279,20191223,8.0
851360,20191102,8.0
851360,20191107,8.0
851360,20191123,8.0
851360,20191213,8.0
851360,20200106,8.0
851485,20191031,8.0
851485,20191108,8.0
851485,20191204,8.0
853432,20191217,8.0
854489,20191105,8.0
854489,20191216,8.0
855072,20191130,8.0
855072,20191207,8.0
855072,20191221,8.0
855429,20191111,8.0
855429,20191207,8.0
855429,20200106,8.0
855593,20191119,8.0
855593,20191126,8.0
855593,20200107,8.0
856583,20191206,8.0
857888,20191229,8.0
857912,20191228,8.0
858043,20191114,8.0
858043,20200104,8.0
858100,20191211,8.0
858100,20191213,8.0
858100,20191231,8.0
858100,20200103,8.0
858944,20191231,8.0
861211,20191113,8.0
861252,20191106,8.0
861252,20191109,8.0
861252,20191124,8.0
862276,20191104,8.0
862276,20191105,8.0
862276,20191119,8.0
862276,20191217,8.0
862276,20191225,8.0
862276,20200104,8.0
862888,20191109,8.0
863126,20191203,8.0
863126,20191213,8.0
863787,20191214,8.0
864900,20191108,8.0
864900,20191128,8.0
866343,20191216,8.0
866558,20191111,8.0
866665,20191104,8.0
867358,20191112,8.0
868851,20191115,8.0
868851,20191118,8.0
868851,20191223,8.0
868851,20191231,8.0
869172,20191128,8.0
869313,20191105,8.0
869313,20191119,8.0
869313,20191202,8.0
869313,20191209,8.0
869313,20191213,8.0
869313,20200101,8.0
872598,20191105,8.0
872598,20191201,8.0
873018,20191119,8.0
873018,20191207,8.0
873018,20191215,8.0
873018,20200108,8.0
873901,20191129,8.0
874222,20200102,8.0
874222,20200104,8.0
874925,20191127,8.0
874925,20191208,8.0
877399,20191113,8.0
877399,20191114,8.0
880484,20200106,8.0
880872,20191129,8.0
882738,20191103,8.0
882803,20200101,8.0
883140,20191104,8.0
883140,20191202,8.0
883140,20191214,8.0
883215,20191219,8.0
883819,20200103,8.0
883983,20191115,8.0
883983,20191124,8.0
884833,20191031,8.0
884833,20191106,8.0
884833,20191112,8.0
884833,20191118,8.0
884833,20191205,8.0
884833,20191206,8.0
884833,20191213,8.0
884833,20191216,8.0
884833,20191221,8.0
884833,20191228,8.0
884833,20191230,8.0
884833,20200107,8.0
884841,20191201,8.0
884841,20191207,8.0
884841,20191208,8.0
884973,20191102,8.0
884973,20191103,8.0
884973,20191127,8.0
885210,20191112,8.0
885210,20191211,8.0
885210,20191218,8.0
885228,20191108,8.0
885228,20191111,8.0
885228,20191209,8.0
885228,20191227,8.0
885483,20191109,8.0
887281,20191111,8.0
890145,20191224,8.0
890970,20191114,8.0
890970,20191212,8.0
890970,20191213,8.0
890970,20191221,8.0
890970,20191229,8.0
891507,20191109,8.0
891507,20191117,8.0
892166,20191120,8.0
892992,20191107,8.0
892992,20191127,8.0
892992,20191204,8.0
892992,20191206,8.0
892992,20191210,8.0
892992,20191217,8.0
892992,20191218,8.0
892992,20191222,8.0
892992,20191229,8.0
892992,20200108,8.0
894279,20191130,8.0
894618,20191228,8.0
898429,20191102,8.0
898429,20191224,8.0
898429,20191228,8.0
898494,20191103,8.0
899906,20191111,8.0
899906,20200105,8.0
900357,20191216,8.0
900357,20191222,8.0
900357,20191223,8.0
900704,20191220,8.0
900977,20191201,8.0
900977,20191223,8.0
901116,20191123,8.0
901215,20191112,8.0
901215,20191113,8.0
901215,20191126,8.0
901215,20191213,8.0
901603,20191214,8.0
901603,20191225,8.0
901702,20191208,8.0
901702,20191218,8.0
902304,20191117,8.0
902304,20191123,8.0
902304,20200104,8.0
902429,20200105,8.0
903120,20191206,8.0
903120,20191223,8.0
903120,20200106,8.0
903427,20191105,8.0
903427,20191108,8.0
903427,20191128,8.0
903773,20191106,8.0
903955,20191128,8.0
903955,20191204,8.0
903955,20191205,8.0
903955,20191209,8.0
904847,20191103,8.0
904847,20191222,8.0
904862,20191109,8.0
904862,20191111,8.0
904862,20191112,8.0
904862,20191113,8.0
904862,20191114,8.0
904896,20191111,8.0
904896,20191128,8.0
905703,20191201,8.0
905869,20191120,8.0
905869,20191123,8.0
906206,20191224,8.0
906297,20191118,8.0
906297,20191125,8.0
906297,20191128,8.0
906297,20191130,8.0
906297,20191209,8.0
906297,20191212,8.0
906297,20191221,8.0
906297,20191230,8.0
906297,20200103,8.0
907832,20191106,8.0
907832,20191227,8.0
907832,20200103,8.0
908053,20191109,8.0
908053,20191118,8.0
908053,20191214,8.0
908053,20200104,8.0
908608,20191031,8.0
908608,20200104,8.0
909523,20200101,8.0
909614,20191225,8.0
909853,20191207,8.0
910562,20191218,8.0
910562,20191227,8.0
910562,20200103,8.0
910901,20191126,8.0
914531,20191202,8.0
914879,20191113,8.0
914879,20191202,8.0
916825,20191109,8.0
916825,20191204,8.0
917807,20191114,8.0
917807,20191120,8.0
917807,20191123,8.0
917963,20191118,8.0
917963,20191128,8.0
917963,20191201,8.0
917963,20191224,8.0
917963,20191230,8.0
919324,20191108,8.0
919324,20191211,8.0
919324,20191219,8.0
919324,20200103,8.0
923953,20191105,8.0
923953,20191108,8.0
924332,20191112,8.0
924332,20191120,8.0
924332,20191121,8.0
924332,20191125,8.0
924332,20191129,8.0
924332,20191205,8.0
924332,20191225,8.0
924332,20200101,8.0
924332,20200103,8.0
926329,20191214,8.0
926543,20191128,8.0
926733,20191118,8.0
926824,20191114,8.0
926824,20191209,8.0
928309,20191031,8.0
928309,20191102,8.0
928309,20191115,8.0
928309,20191118,8.0
928309,20191119,8.0
928309,20191129,8.0
928309,20191205,8.0
928309,20191210,8.0
928309,20191222,8.0
928309,20191228,8.0
928861,20191101,8.0
928861,20200104,8.0
929489,20191106,8.0
929489,20191221,8.0
929489,20191222,8.0
929489,20200103,8.0
929489,20200104,8.0
929497,20191112,8.0
929497,20191114,8.0
929497,20191115,8.0
929497,20191209,8.0
929497,20191220,8.0
929497,20191224,8.0
929497,20191225,8.0
929497,20200103,8.0
930016,20191101,8.0
930016,20191107,8.0
930016,20191212,8.0
930016,20191213,8.0
930016,20191221,8.0
930016,20191222,8.0
930016,20200101,8.0
930073,20191105,8.0
930073,20191117,8.0
930073,20191120,8.0
930073,20191209,8.0
930073,20191219,8.0
930073,20191220,8.0
930073,20191226,8.0
930073,20191227,8.0
930073,20191229,8.0
930099,20191125,8.0
930099,20191228,8.0
930420,20191130,8.0
930909,20191220,8.0
930909,20191225,8.0
931956,20191130,8.0
931980,20191105,8.0
931980,20191113,8.0
931980,20191126,8.0
931980,20191227,8.0
933002,20191203,8.0
936484,20191217,8.0
937417,20191224,8.0
937672,20191115,8.0
937698,20191128,8.0
937698,20191205,8.0
938134,20191227,8.0
938233,20191225,8.0
938233,20191226,8.0
938233,20191229,8.0
938621,20191115,8.0
938704,20191211,8.0
938704,20191220,8.0
938852,20191112,8.0
938852,20200101,8.0
938852,20200104,8.0
938860,20191031,8.0
938860,20191119,8.0
938860,20191121,8.0
938860,20191124,8.0
938860,20191125,8.0
938860,20191129,8.0
938860,20191208,8.0
938860,20200103,8.0
938928,20191111,8.0
938936,20191106,8.0
938936,20191111,8.0
938936,20191215,8.0
938936,20191219,8.0
938936,20200101,8.0
939850,20200101,8.0
940114,20191128,8.0
940775,20191102,8.0
940874,20191231,8.0
942706,20191106,8.0
942706,20191109,8.0
942706,20191121,8.0
942706,20191228,8.0
942797,20191209,8.0
943431,20191229,8.0
943431,20200103,8.0
943688,20191222,8.0
944652,20191129,8.0
944652,20191223,8.0
944652,20200108,8.0
946566,20191127,8.0
946566,20191207,8.0
946566,20191211,8.0
946657,20191108,8.0
946657,20191130,8.0
946657,20191202,8.0
946657,20191203,8.0
946657,20191211,8.0
946657,20191214,8.0
946657,20191223,8.0
946657,20191231,8.0
946657,20200103,8.0
947259,20191125,8.0
947259,20191127,8.0
947259,20191201,8.0
947259,20191206,8.0
947259,20191218,8.0
947259,20191221,8.0
947259,20191224,8.0
947259,20191229,8.0
947630,20191110,8.0
947630,20191203,8.0
950295,20191113,8.0
950592,20191202,8.0
950592,20191203,8.0
950592,20191208,8.0
950592,20191213,8.0
950592,20191214,8.0
950592,20191229,8.0
952002,20191224,8.0
952432,20191104,8.0
952432,20191112,8.0
952432,20191213,8.0
952432,20191224,8.0
952432,20200104,8.0
953653,20191115,8.0
953653,20191226,8.0
954032,20191127,8.0
954032,20191128,8.0
954032,20191209,8.0
954032,20191224,8.0
954032,20191227,8.0
954313,20191221,8.0
956094,20191207,8.0
956094,20200103,8.0
957373,20191117,8.0
959338,20191102,8.0
959338,20191205,8.0
959338,20191214,8.0
959338,20191219,8.0
959338,20191229,8.0
959338,20191230,8.0
960112,20191113,8.0
960112,20191220,8.0
960112,20191224,8.0
961490,20191225,8.0
961524,20191102,8.0
961524,20191105,8.0
961524,20191205,8.0
961524,20191220,8.0
961524,20191224,8.0
961524,20191226,8.0
961565,20191121,8.0
961565,20191129,8.0
961565,20191202,8.0
961565,20191206,8.0
961565,20191208,8.0
961565,20191210,8.0
961565,20191213,8.0
961565,20191231,8.0
961565,20200102,8.0
961565,20200105,8.0
961573,20191119,8.0
961573,20191213,8.0
961573,20191226,8.0
961573,20191229,8.0
961573,20200106,8.0
963348,20191110,8.0
963348,20191115,8.0
963348,20191203,8.0
963348,20191207,8.0
963348,20191220,8.0
963348,20191222,8.0
963348,20191223,8.0
963348,20191227,8.0
963348,20200102,8.0
965202,20191125,8.0
965202,20200104,8.0
965459,20191121,8.0
965459,20191123,8.0
965459,20191124,8.0
965459,20191128,8.0
965459,20191129,8.0
965459,20191202,8.0
965459,20191203,8.0
965459,20191207,8.0
965459,20191208,8.0
965459,20191230,8.0
965731,20191226,8.0
965855,20191114,8.0
965855,20191201,8.0
966747,20191126,8.0
966747,20191128,8.0
966747,20191213,8.0
966747,20200102,8.0
967513,20191109,8.0
969758,20191113,8.0
969758,20191215,8.0
974394,20191117,8.0
977736,20191214,8.0
977736,20191230,8.0
977769,20191102,8.0
977769,20200106,8.0
977777,20200104,8.0
978171,20191120,8.0
978213,20191113,8.0
979401,20191202,8.0
979401,20191212,8.0
979401,20191228,8.0
979419,20191119,8.0
979419,20191221,8.0
981332,20191129,8.0
981332,20200105,8.0
982025,20191102,8.0
984724,20191128,8.0
984724,20191213,8.0
984724,20191215,8.0
984724,20191216,8.0
985069,20191112,8.0
985069,20191202,8.0
985069,20200107,8.0
988113,20191123,8.0
988113,20191216,8.0
988261,20191130,8.0
989798,20191102,8.0
989798,20191222,8.0
991240,20191108,8.0
991240,20191228,8.0
991315,20191206,8.0
993600,20191204,8.0
993931,20191123,8.0
993949,20191101,8.0
993949,20191111,8.0
993949,20191130,8.0
993949,20200104,8.0
994855,20191110,8.0
994855,20191205,8.0
994863,20191208,8.0
994871,20191101,8.0
994871,20191111,8.0
994871,20191126,8.0
994889,20191106,8.0
994889,20191108,8.0
994889,20191215,8.0
994905,20191204,8.0
994905,20191218,8.0
994921,20191104,8.0
994921,20191114,8.0
994921,20191206,8.0
994921,20191229,8.0
994921,20200101,8.0
994947,20191216,8.0
994970,20191207,8.0
994970,20191221,8.0
994988,20191102,8.0
994988,20191129,8.0
994988,20191228,8.0
994996,20191130,8.0
994996,20191206,8.0
994996,20191213,8.0
995118,20191113,8.0
995118,20191130,8.0
995803,20191123,8.0
995829,20191209,8.0
996108,20191103,8.0
996108,20191105,8.0
996108,20191115,8.0
996108,20191202,8.0
996108,20191207,8.0
996108,20191229,8.0
996108,20200106,8.0
996199,20191124,8.0
996538,20191117,8.0
996538,20191127,8.0
996538,20191201,8.0
996538,20191216,8.0
996561,20200107,8.0
996686,20191109,8.0
996686,20191115,8.0
996686,20191203,8.0
996686,20200102,8.0
998435,20191115,8.0
998435,20191124,8.0
998435,20191130,8.0
998591,20191104,8.0
998591,20191111,8.0
999060,20191104,8.0
999060,20191113,8.0
999060,20191208,8.0
999060,20191217,8.0
835660,20200102,7.968
920959,20191208,7.962000000000001
835777,20191221,7.954000000000001
835777,20191218,7.916
124917,20191220,7.905
905604,20191206,7.894
902197,20191123,7.870000000000001
835660,20200106,7.864
921551,20191216,7.855000000000001
920959,20191111,7.8420000000000005
